datetime,MAC Address,SSID,Signal Strength
12/03/2025 10:44:14,D0:4D:C6:F2:B2:B0,eduroam,-91
12/03/2025 10:44:14,1C:28:AF:5B:E5:50,eduroam,-90
12/03/2025 10:44:14,1C:28:AF:62:01:D0,eduroam,-83
12/03/2025 10:44:14,D0:4D:C6:F2:61:30,eduroam,-82
12/03/2025 10:44:14,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:44:14,1C:28:AF:62:11:F0,eduroam,-75
12/03/2025 10:44:14,1C:28:AF:62:11:E0,eduroam,-74
12/03/2025 10:44:14,1C:28:AF:62:01:C0,eduroam,-73
12/03/2025 10:44:14,1C:28:AF:5C:09:60,eduroam,-69
12/03/2025 10:44:14,D0:4D:C6:F2:EC:90,eduroam,-48
12/03/2025 10:44:14,D0:4D:C6:F2:EC:80,eduroam,-46
12/03/2025 10:44:14,D0:4D:C6:F2:61:20,eduroam,-76
12/03/2025 10:44:19,D0:4D:C6:F2:9D:F0,eduroam,-93
12/03/2025 10:44:19,D0:4D:C6:F2:ED:B0,eduroam,-93
12/03/2025 10:44:19,1C:28:AF:66:4C:D0,eduroam,-92
12/03/2025 10:44:19,D0:4D:C6:F2:C5:D0,eduroam,-92
12/03/2025 10:44:19,D0:4D:C6:F2:B2:B0,eduroam,-91
12/03/2025 10:44:19,1C:28:AF:5B:E5:50,eduroam,-90
12/03/2025 10:44:20,D0:4D:C6:F2:61:30,eduroam,-84
12/03/2025 10:44:20,1C:28:AF:62:01:D0,eduroam,-84
12/03/2025 10:44:20,1C:28:AF:62:11:E0,eduroam,-76
12/03/2025 10:44:20,D0:4D:C6:F2:61:20,eduroam,-75
12/03/2025 10:44:20,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:44:20,1C:28:AF:62:11:F0,eduroam,-74
12/03/2025 10:44:20,1C:28:AF:62:01:C0,eduroam,-73
12/03/2025 10:44:20,1C:28:AF:5C:09:60,eduroam,-72
12/03/2025 10:44:20,D0:4D:C6:F2:EC:90,eduroam,-48
12/03/2025 10:44:20,D0:4D:C6:F2:EC:80,eduroam,-46
12/03/2025 10:44:20,D0:4D:C6:F2:C8:70,eduroam,-93
12/03/2025 10:44:25,D0:4D:C6:F2:ED:B0,eduroam,-93
12/03/2025 10:44:25,D0:4D:C6:F2:9D:F0,eduroam,-93
12/03/2025 10:44:25,1C:28:AF:66:4C:D0,eduroam,-92
12/03/2025 10:44:25,D0:4D:C6:F2:B2:B0,eduroam,-91
12/03/2025 10:44:25,1C:28:AF:5B:E5:50,eduroam,-91
12/03/2025 10:44:25,D0:4D:C6:F2:C5:D0,eduroam,-90
12/03/2025 10:44:25,D0:4D:C6:F2:61:30,eduroam,-85
12/03/2025 10:44:25,1C:28:AF:62:01:D0,eduroam,-84
12/03/2025 10:44:25,1C:28:AF:62:11:E0,eduroam,-76
12/03/2025 10:44:25,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:44:25,1C:28:AF:62:11:F0,eduroam,-75
12/03/2025 10:44:25,D0:4D:C6:F2:61:20,eduroam,-74
12/03/2025 10:44:25,1C:28:AF:62:01:C0,eduroam,-74
12/03/2025 10:44:25,1C:28:AF:5C:09:60,eduroam,-71
12/03/2025 10:44:25,D0:4D:C6:F2:EC:90,eduroam,-49
12/03/2025 10:44:25,D0:4D:C6:F2:EC:80,eduroam,-48
12/03/2025 10:44:25,D0:4D:C6:F2:C8:70,eduroam,-93
12/03/2025 10:44:30,D0:4D:C6:F2:ED:B0,eduroam,-93
12/03/2025 10:44:30,D0:4D:C6:F2:9D:F0,eduroam,-93
12/03/2025 10:44:30,1C:28:AF:66:4C:D0,eduroam,-92
12/03/2025 10:44:30,1C:28:AF:5B:E5:50,eduroam,-91
12/03/2025 10:44:30,D0:4D:C6:F2:C5:D0,eduroam,-91
12/03/2025 10:44:30,D0:4D:C6:F2:B2:B0,eduroam,-90
12/03/2025 10:44:30,1C:28:AF:62:01:D0,eduroam,-84
12/03/2025 10:44:30,D0:4D:C6:F2:61:30,eduroam,-83
12/03/2025 10:44:30,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:44:30,D0:4D:C6:F2:61:20,eduroam,-74
12/03/2025 10:44:30,1C:28:AF:62:01:C0,eduroam,-74
12/03/2025 10:44:30,1C:28:AF:62:11:F0,eduroam,-74
12/03/2025 10:44:30,1C:28:AF:62:11:E0,eduroam,-73
12/03/2025 10:44:30,1C:28:AF:5C:09:60,eduroam,-71
12/03/2025 10:44:30,D0:4D:C6:F2:EC:90,eduroam,-50
12/03/2025 10:44:30,D0:4D:C6:F2:EC:80,eduroam,-49
12/03/2025 10:44:30,D0:4D:C6:F2:C8:70,eduroam,-93
12/03/2025 10:44:35,D0:4D:C6:F2:9D:F0,eduroam,-93
12/03/2025 10:44:35,D0:4D:C6:F2:ED:B0,eduroam,-92
12/03/2025 10:44:35,1C:28:AF:66:4C:D0,eduroam,-92
12/03/2025 10:44:35,1C:28:AF:5B:E5:50,eduroam,-91
12/03/2025 10:44:35,D0:4D:C6:F2:C5:D0,eduroam,-91
12/03/2025 10:44:35,D0:4D:C6:F2:B2:B0,eduroam,-90
12/03/2025 10:44:35,1C:28:AF:62:01:D0,eduroam,-85
12/03/2025 10:44:35,D0:4D:C6:F2:61:30,eduroam,-84
12/03/2025 10:44:35,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:44:35,D0:4D:C6:F2:61:20,eduroam,-74
12/03/2025 10:44:35,1C:28:AF:62:01:C0,eduroam,-74
12/03/2025 10:44:35,1C:28:AF:62:11:F0,eduroam,-74
12/03/2025 10:44:35,1C:28:AF:62:11:E0,eduroam,-73
12/03/2025 10:44:35,1C:28:AF:5C:09:60,eduroam,-71
12/03/2025 10:44:35,D0:4D:C6:F2:EC:90,eduroam,-49
12/03/2025 10:44:35,D0:4D:C6:F2:EC:80,eduroam,-47
12/03/2025 10:44:35,D0:4D:C6:F2:C8:70,eduroam,-93
12/03/2025 10:44:41,D0:4D:C6:F2:ED:B0,eduroam,-93
12/03/2025 10:44:41,D0:4D:C6:F2:9D:F0,eduroam,-93
12/03/2025 10:44:41,D0:4D:C6:F2:C5:D0,eduroam,-91
12/03/2025 10:44:41,D0:4D:C6:F2:B2:B0,eduroam,-90
12/03/2025 10:44:41,1C:28:AF:5B:E5:50,eduroam,-89
12/03/2025 10:44:41,1C:28:AF:62:01:D0,eduroam,-85
12/03/2025 10:44:41,D0:4D:C6:F2:61:30,eduroam,-83
12/03/2025 10:44:41,1C:28:AF:5C:09:70,eduroam,-76
12/03/2025 10:44:41,D0:4D:C6:F2:61:20,eduroam,-74
12/03/2025 10:44:41,1C:28:AF:62:11:F0,eduroam,-74
12/03/2025 10:44:41,1C:28:AF:62:11:E0,eduroam,-73
12/03/2025 10:44:41,1C:28:AF:62:01:C0,eduroam,-72
12/03/2025 10:44:41,1C:28:AF:5C:09:60,eduroam,-72
12/03/2025 10:44:41,D0:4D:C6:F2:EC:90,eduroam,-49
12/03/2025 10:44:41,D0:4D:C6:F2:EC:80,eduroam,-46
12/03/2025 10:44:41,D0:4D:C6:F2:C8:70,eduroam,-93
12/03/2025 10:44:41,1C:28:AF:66:4C:D0,eduroam,-92
12/03/2025 10:44:46,D0:4D:C6:F2:ED:B0,eduroam,-94
12/03/2025 10:44:46,D0:4D:C6:F2:9D:F0,eduroam,-92
12/03/2025 10:44:46,D0:4D:C6:F2:C5:D0,eduroam,-91
12/03/2025 10:44:46,D0:4D:C6:F2:B2:B0,eduroam,-90
12/03/2025 10:44:46,1C:28:AF:5B:E5:50,eduroam,-89
12/03/2025 10:44:46,1C:28:AF:62:01:D0,eduroam,-84
12/03/2025 10:44:46,D0:4D:C6:F2:61:30,eduroam,-83
12/03/2025 10:44:46,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:44:46,1C:28:AF:62:11:F0,eduroam,-75
12/03/2025 10:44:46,D0:4D:C6:F2:61:20,eduroam,-74
12/03/2025 10:44:46,1C:28:AF:62:11:E0,eduroam,-72
12/03/2025 10:44:46,1C:28:AF:5C:09:60,eduroam,-72
12/03/2025 10:44:46,1C:28:AF:62:01:C0,eduroam,-71
12/03/2025 10:44:46,D0:4D:C6:F2:EC:90,eduroam,-49
12/03/2025 10:44:46,D0:4D:C6:F2:EC:80,eduroam,-47
12/03/2025 10:44:46,D0:4D:C6:F2:C8:70,eduroam,-93
12/03/2025 10:44:51,D0:4D:C6:F2:ED:B0,eduroam,-94
12/03/2025 10:44:51,D0:4D:C6:F2:9D:F0,eduroam,-92
12/03/2025 10:44:51,1C:28:AF:5B:E5:50,eduroam,-91
12/03/2025 10:44:51,D0:4D:C6:F2:C5:D0,eduroam,-91
12/03/2025 10:44:51,D0:4D:C6:F2:B2:B0,eduroam,-89
12/03/2025 10:44:51,D0:4D:C6:F2:61:30,eduroam,-87
12/03/2025 10:44:51,1C:28:AF:62:01:D0,eduroam,-84
12/03/2025 10:44:51,D0:4D:C6:F2:61:20,eduroam,-78
12/03/2025 10:44:51,1C:28:AF:5C:09:70,eduroam,-76
12/03/2025 10:44:51,1C:28:AF:62:11:F0,eduroam,-74
12/03/2025 10:44:51,1C:28:AF:62:01:C0,eduroam,-73
12/03/2025 10:44:51,1C:28:AF:5C:09:60,eduroam,-73
12/03/2025 10:44:51,1C:28:AF:62:11:E0,eduroam,-72
12/03/2025 10:44:51,D0:4D:C6:F2:EC:90,eduroam,-49
12/03/2025 10:44:51,D0:4D:C6:F2:EC:80,eduroam,-47
12/03/2025 10:44:51,1C:28:AF:66:2A:B0,eduroam,-91
12/03/2025 10:44:51,D0:4D:C6:F2:C8:70,eduroam,-93
12/03/2025 10:44:57,D0:4D:C6:F2:9D:F0,eduroam,-93
12/03/2025 10:44:57,D0:4D:C6:F2:ED:B0,eduroam,-92
12/03/2025 10:44:57,D0:4D:C6:F2:C5:D0,eduroam,-91
12/03/2025 10:44:57,1C:28:AF:5B:E5:50,eduroam,-90
12/03/2025 10:44:57,D0:4D:C6:F2:B2:B0,eduroam,-89
12/03/2025 10:44:57,D0:4D:C6:F2:61:30,eduroam,-87
12/03/2025 10:44:57,1C:28:AF:62:01:D0,eduroam,-84
12/03/2025 10:44:57,D0:4D:C6:F2:61:20,eduroam,-78
12/03/2025 10:44:57,1C:28:AF:5C:09:70,eduroam,-76
12/03/2025 10:44:57,1C:28:AF:62:01:C0,eduroam,-74
12/03/2025 10:44:57,1C:28:AF:62:11:E0,eduroam,-74
12/03/2025 10:44:57,1C:28:AF:62:11:F0,eduroam,-74
12/03/2025 10:44:57,1C:28:AF:5C:09:60,eduroam,-72
12/03/2025 10:44:57,D0:4D:C6:F2:EC:90,eduroam,-49
12/03/2025 10:44:57,D0:4D:C6:F2:EC:80,eduroam,-47
12/03/2025 10:44:57,1C:28:AF:66:2A:B0,eduroam,-91
12/03/2025 10:45:02,D0:4D:C6:F2:9D:F0,eduroam,-92
12/03/2025 10:45:02,D0:4D:C6:F2:ED:B0,eduroam,-92
12/03/2025 10:45:02,D0:4D:C6:F2:C5:D0,eduroam,-91
12/03/2025 10:45:02,1C:28:AF:66:2A:B0,eduroam,-91
12/03/2025 10:45:02,1C:28:AF:5B:E5:50,eduroam,-90
12/03/2025 10:45:02,D0:4D:C6:F2:B2:B0,eduroam,-89
12/03/2025 10:45:02,D0:4D:C6:F2:61:30,eduroam,-83
12/03/2025 10:45:02,1C:28:AF:62:01:D0,eduroam,-83
12/03/2025 10:45:02,D0:4D:C6:F2:61:20,eduroam,-78
12/03/2025 10:45:02,1C:28:AF:62:11:F0,eduroam,-76
12/03/2025 10:45:02,1C:28:AF:5C:09:70,eduroam,-74
12/03/2025 10:45:02,1C:28:AF:62:11:E0,eduroam,-73
12/03/2025 10:45:02,1C:28:AF:62:01:C0,eduroam,-72
12/03/2025 10:45:02,1C:28:AF:5C:09:60,eduroam,-72
12/03/2025 10:45:02,D0:4D:C6:F2:EC:90,eduroam,-49
12/03/2025 10:45:02,D0:4D:C6:F2:EC:80,eduroam,-47
12/03/2025 10:45:02,D0:4D:C6:F2:71:10,eduroam,-90
12/03/2025 10:45:07,D0:4D:C6:F2:ED:B0,eduroam,-93
12/03/2025 10:45:07,D0:4D:C6:F2:9D:F0,eduroam,-92
12/03/2025 10:45:07,D0:4D:C6:F2:C5:D0,eduroam,-91
12/03/2025 10:45:07,1C:28:AF:66:2A:B0,eduroam,-91
12/03/2025 10:45:07,D0:4D:C6:F2:71:10,eduroam,-90
12/03/2025 10:45:07,1C:28:AF:5B:E5:50,eduroam,-90
12/03/2025 10:45:07,D0:4D:C6:F2:B2:B0,eduroam,-89
12/03/2025 10:45:07,1C:28:AF:62:01:D0,eduroam,-83
12/03/2025 10:45:07,D0:4D:C6:F2:61:30,eduroam,-82
12/03/2025 10:45:07,D0:4D:C6:F2:61:20,eduroam,-78
12/03/2025 10:45:07,1C:28:AF:62:01:C0,eduroam,-75
12/03/2025 10:45:07,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:45:07,1C:28:AF:62:11:F0,eduroam,-75
12/03/2025 10:45:07,1C:28:AF:62:11:E0,eduroam,-72
12/03/2025 10:45:07,1C:28:AF:5C:09:60,eduroam,-72
12/03/2025 10:45:07,D0:4D:C6:F2:EC:90,eduroam,-48
12/03/2025 10:45:07,D0:4D:C6:F2:EC:80,eduroam,-47
12/03/2025 10:45:07,1C:28:AF:66:4C:D0,eduroam,-91
12/03/2025 10:45:12,D0:4D:C6:F2:ED:B0,eduroam,-93
12/03/2025 10:45:13,D0:4D:C6:F2:9D:F0,eduroam,-92
12/03/2025 10:45:13,1C:28:AF:66:4C:D0,eduroam,-91
12/03/2025 10:45:13,D0:4D:C6:F2:C5:D0,eduroam,-91
12/03/2025 10:45:13,1C:28:AF:66:2A:B0,eduroam,-91
12/03/2025 10:45:13,D0:4D:C6:F2:71:10,eduroam,-90
12/03/2025 10:45:13,1C:28:AF:5B:E5:50,eduroam,-90
12/03/2025 10:45:13,D0:4D:C6:F2:B2:B0,eduroam,-89
12/03/2025 10:45:13,D0:4D:C6:F2:61:30,eduroam,-83
12/03/2025 10:45:13,1C:28:AF:62:01:D0,eduroam,-83
12/03/2025 10:45:13,D0:4D:C6:F2:61:20,eduroam,-78
12/03/2025 10:45:13,1C:28:AF:62:01:C0,eduroam,-75
12/03/2025 10:45:13,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:45:13,1C:28:AF:62:11:F0,eduroam,-74
12/03/2025 10:45:13,1C:28:AF:62:11:E0,eduroam,-73
12/03/2025 10:45:13,1C:28:AF:5C:09:60,eduroam,-72
12/03/2025 10:45:13,D0:4D:C6:F2:EC:90,eduroam,-50
12/03/2025 10:45:13,D0:4D:C6:F2:EC:80,eduroam,-47
12/03/2025 10:45:13,1C:28:AF:5B:E5:40,eduroam,-79
12/03/2025 10:45:18,D0:4D:C6:F2:C5:D0,eduroam,-92
12/03/2025 10:45:18,D0:4D:C6:F2:9D:F0,eduroam,-92
12/03/2025 10:45:18,D0:4D:C6:F2:ED:B0,eduroam,-92
12/03/2025 10:45:18,1C:28:AF:66:4C:D0,eduroam,-91
12/03/2025 10:45:18,1C:28:AF:66:2A:B0,eduroam,-91
12/03/2025 10:45:18,D0:4D:C6:F2:71:10,eduroam,-90
12/03/2025 10:45:18,D0:4D:C6:F2:B2:B0,eduroam,-90
12/03/2025 10:45:18,1C:28:AF:5B:E5:50,eduroam,-90
12/03/2025 10:45:18,1C:28:AF:62:01:D0,eduroam,-84
12/03/2025 10:45:18,D0:4D:C6:F2:61:30,eduroam,-84
12/03/2025 10:45:18,1C:28:AF:5B:E5:40,eduroam,-79
12/03/2025 10:45:18,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:45:18,1C:28:AF:62:01:C0,eduroam,-74
12/03/2025 10:45:18,1C:28:AF:62:11:F0,eduroam,-74
12/03/2025 10:45:18,D0:4D:C6:F2:61:20,eduroam,-73
12/03/2025 10:45:18,1C:28:AF:62:11:E0,eduroam,-73
12/03/2025 10:45:18,1C:28:AF:5C:09:60,eduroam,-72
12/03/2025 10:45:18,D0:4D:C6:F2:EC:90,eduroam,-50
12/03/2025 10:45:18,D0:4D:C6:F2:EC:80,eduroam,-49
12/03/2025 10:45:18,1C:28:AF:66:75:70,eduroam,-95
12/03/2025 10:45:23,D0:4D:C6:F2:ED:B0,eduroam,-92
12/03/2025 10:45:23,D0:4D:C6:F2:B2:B0,eduroam,-92
12/03/2025 10:45:23,1C:28:AF:66:4C:D0,eduroam,-91
12/03/2025 10:45:23,1C:28:AF:66:2A:B0,eduroam,-91
12/03/2025 10:45:23,D0:4D:C6:F2:C5:D0,eduroam,-91
12/03/2025 10:45:23,D0:4D:C6:F2:71:10,eduroam,-90
12/03/2025 10:45:23,1C:28:AF:5B:E5:50,eduroam,-89
12/03/2025 10:45:23,D0:4D:C6:F2:9D:F0,eduroam,-89
12/03/2025 10:45:23,1C:28:AF:62:01:D0,eduroam,-85
12/03/2025 10:45:23,D0:4D:C6:F2:61:30,eduroam,-82
12/03/2025 10:45:23,1C:28:AF:5B:E5:40,eduroam,-79
12/03/2025 10:45:23,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:45:23,1C:28:AF:62:01:C0,eduroam,-74
12/03/2025 10:45:23,D0:4D:C6:F2:61:20,eduroam,-73
12/03/2025 10:45:23,1C:28:AF:62:11:E0,eduroam,-73
12/03/2025 10:45:23,1C:28:AF:62:11:F0,eduroam,-73
12/03/2025 10:45:23,1C:28:AF:5C:09:60,eduroam,-72
12/03/2025 10:45:23,D0:4D:C6:F2:EC:90,eduroam,-49
12/03/2025 10:45:23,D0:4D:C6:F2:EC:80,eduroam,-48
12/03/2025 10:45:23,1C:28:AF:66:75:70,eduroam,-95
12/03/2025 10:45:28,D0:4D:C6:F2:ED:B0,eduroam,-93
12/03/2025 10:45:28,D0:4D:C6:F2:C5:D0,eduroam,-92
12/03/2025 10:45:28,D0:4D:C6:F2:B2:B0,eduroam,-92
12/03/2025 10:45:28,1C:28:AF:66:4C:D0,eduroam,-91
12/03/2025 10:45:28,1C:28:AF:66:2A:B0,eduroam,-91
12/03/2025 10:45:28,D0:4D:C6:F2:71:10,eduroam,-90
12/03/2025 10:45:28,1C:28:AF:5B:E5:50,eduroam,-89
12/03/2025 10:45:28,D0:4D:C6:F2:9D:F0,eduroam,-89
12/03/2025 10:45:28,1C:28:AF:62:01:D0,eduroam,-84
12/03/2025 10:45:28,D0:4D:C6:F2:61:30,eduroam,-82
12/03/2025 10:45:28,1C:28:AF:5B:E5:40,eduroam,-79
12/03/2025 10:45:28,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:45:28,1C:28:AF:62:11:F0,eduroam,-74
12/03/2025 10:45:28,D0:4D:C6:F2:61:20,eduroam,-73
12/03/2025 10:45:28,1C:28:AF:62:11:E0,eduroam,-73
12/03/2025 10:45:28,1C:28:AF:62:01:C0,eduroam,-72
12/03/2025 10:45:28,1C:28:AF:5C:09:60,eduroam,-71
12/03/2025 10:45:28,D0:4D:C6:F2:EC:90,eduroam,-50
12/03/2025 10:45:28,D0:4D:C6:F2:EC:80,eduroam,-49
12/03/2025 10:45:28,1C:28:AF:66:75:70,eduroam,-95
12/03/2025 10:45:34,D0:4D:C6:F2:9D:F0,eduroam,-92
12/03/2025 10:45:34,D0:4D:C6:F2:ED:B0,eduroam,-92
12/03/2025 10:45:34,D0:4D:C6:F2:C5:D0,eduroam,-92
12/03/2025 10:45:34,D0:4D:C6:F2:B2:B0,eduroam,-91
12/03/2025 10:45:34,1C:28:AF:66:4C:D0,eduroam,-91
12/03/2025 10:45:34,1C:28:AF:5B:E5:50,eduroam,-89
12/03/2025 10:45:34,1C:28:AF:62:01:D0,eduroam,-84
12/03/2025 10:45:34,D0:4D:C6:F2:61:30,eduroam,-83
12/03/2025 10:45:34,1C:28:AF:5B:E5:40,eduroam,-79
12/03/2025 10:45:34,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:45:34,1C:28:AF:62:01:C0,eduroam,-74
12/03/2025 10:45:34,D0:4D:C6:F2:61:20,eduroam,-73
12/03/2025 10:45:34,1C:28:AF:62:11:E0,eduroam,-73
12/03/2025 10:45:34,1C:28:AF:62:11:F0,eduroam,-73
12/03/2025 10:45:34,1C:28:AF:5C:09:60,eduroam,-71
12/03/2025 10:45:34,D0:4D:C6:F2:EC:90,eduroam,-50
12/03/2025 10:45:34,D0:4D:C6:F2:EC:80,eduroam,-49
12/03/2025 10:45:34,1C:28:AF:66:75:70,eduroam,-95
12/03/2025 10:45:34,1C:28:AF:66:2A:B0,eduroam,-91
12/03/2025 10:45:34,D0:4D:C6:F2:71:10,eduroam,-90
12/03/2025 10:45:39,D0:4D:C6:F2:9D:F0,eduroam,-92
12/03/2025 10:45:39,D0:4D:C6:F2:ED:B0,eduroam,-92
12/03/2025 10:45:39,D0:4D:C6:F2:C5:D0,eduroam,-92
12/03/2025 10:45:39,1C:28:AF:66:4C:D0,eduroam,-91
12/03/2025 10:45:39,D0:4D:C6:F2:B2:B0,eduroam,-91
12/03/2025 10:45:39,1C:28:AF:5B:E5:50,eduroam,-89
12/03/2025 10:45:39,1C:28:AF:62:01:D0,eduroam,-84
12/03/2025 10:45:39,D0:4D:C6:F2:61:30,eduroam,-83
12/03/2025 10:45:39,1C:28:AF:5B:E5:40,eduroam,-79
12/03/2025 10:45:39,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:45:39,1C:28:AF:62:11:E0,eduroam,-75
12/03/2025 10:45:39,1C:28:AF:62:01:C0,eduroam,-74
12/03/2025 10:45:39,1C:28:AF:62:11:F0,eduroam,-74
12/03/2025 10:45:39,D0:4D:C6:F2:61:20,eduroam,-73
12/03/2025 10:45:39,1C:28:AF:5C:09:60,eduroam,-72
12/03/2025 10:45:39,D0:4D:C6:F2:EC:80,eduroam,-50
12/03/2025 10:45:39,D0:4D:C6:F2:EC:90,eduroam,-49
12/03/2025 10:45:39,1C:28:AF:66:75:70,eduroam,-95
12/03/2025 10:45:44,D0:4D:C6:F2:ED:B0,eduroam,-92
12/03/2025 10:45:44,D0:4D:C6:F2:B2:B0,eduroam,-92
12/03/2025 10:45:44,D0:4D:C6:F2:9D:F0,eduroam,-92
12/03/2025 10:45:44,D0:4D:C6:F2:C5:D0,eduroam,-91
12/03/2025 10:45:44,1C:28:AF:66:4C:D0,eduroam,-91
12/03/2025 10:45:44,1C:28:AF:5B:E5:50,eduroam,-88
12/03/2025 10:45:44,1C:28:AF:62:01:D0,eduroam,-84
12/03/2025 10:45:44,D0:4D:C6:F2:61:30,eduroam,-82
12/03/2025 10:45:44,1C:28:AF:66:2A:A0,eduroam,-80
12/03/2025 10:45:44,1C:28:AF:5C:09:70,eduroam,-75
12/03/2025 10:45:44,1C:28:AF:62:01:C0,eduroam,-74
12/03/2025 10:45:44,1C:28:AF:62:11:E0,eduroam,-74
12/03/2025 10:45:44,D0:4D:C6:F2:61:20,eduroam,-73
12/03/2025 10:45:44,1C:28:AF:62:11:F0,eduroam,-73
12/03/2025 10:45:44,1C:28:AF:5C:09:60,eduroam,-70
12/03/2025 10:45:44,D0:4D:C6:F2:EC:90,eduroam,-50
12/03/2025 10:45:44,D0:4D:C6:F2:EC:80,eduroam,-49
12/03/2025 10:45:44,1C:28:AF:66:75:70,eduroam,-95
12/03/2025 10:45:44,1C:28:AF:5B:E5:40,eduroam,-79
12/03/2025 10:45:50,D0:4D:C6:F2:9D:F0,eduroam,-92
12/03/2025 10:45:50,D0:4D:C6:F2:B2:B0,eduroam,-92
12/03/2025 10:45:50,D0:4D:C6:F2:C5:D0,eduroam,-92
12/03/2025 10:45:50,1C:28:AF:66:4C:D0,eduroam,-91
12/03/2025 10:45:50,D0:4D:C6:F2:ED:B0,eduroam,-91
12/03/2025 10:45:50,1C:28:AF:5B:E5:50,eduroam,-88
12/03/2025 10:45:50,1C:28:AF:62:01:D0,eduroam,-84
12/03/2025 10:45:50,D0:4D:C6:F2:61:30,eduroam,-82
